source,original_cell_line_id,original_cell_line_name,sanger_model_id,depmap_id,mapping_status,notes
depmap_metadata,ACH-000367,NCIH226,SIDM00139,ACH-000367,reference,
depmap_metadata,ACH-000368,SNU1105,nan,ACH-000368,reference,
depmap_metadata,ACH-000369,MOLM16,SIDM00435,ACH-000369,reference,
depmap_metadata,ACH-000370,SNU626,nan,ACH-000370,reference,
depmap_metadata,ACH-000371,RL,SIDM01089,ACH-000371,reference,
depmap_metadata,ACH-000372,P12ICHIKAWA,SIDM00463,ACH-000372,reference,
depmap_metadata,ACH-000373,SKM1,SIDM00380,ACH-000373,reference,
depmap_metadata,ACH-000374,HCC1143,SIDM00866,ACH-000374,reference,
depmap_metadata,ACH-000375,G402,SIDM00855,ACH-000375,reference,
depmap_metadata,ACH-000376,SF295,SIDM00084,ACH-000376,reference,
depmap_metadata,ACH-000377,SNU478,SIDM00160,ACH-000377,reference,
depmap_metadata,ACH-000378,NCIH647,SIDM01125,ACH-000378,reference,
depmap_metadata,ACH-000379,NCIH1781,SIDM00754,ACH-000379,reference,
depmap_metadata,ACH-000380,KMS12BM,SIDM01020,ACH-000380,reference,
depmap_metadata,ACH-000381,T84,SIDM00782,ACH-000381,reference,
depmap_metadata,ACH-000382,CORL24,nan,ACH-000382,reference,
depmap_metadata,ACH-000383,OE33,SIDM00477,ACH-000383,reference,
depmap_metadata,ACH-000384,SW780,SIDM01160,ACH-000384,reference,
depmap_metadata,ACH-000385,SKRC52,nan,ACH-000385,reference,
depmap_metadata,ACH-000386,KG1,SIDM00785,ACH-000386,reference,
depmap_metadata,ACH-000387,TF1,nan,ACH-000387,reference,
depmap_metadata,ACH-000388,NUDHL1,nan,ACH-000388,reference,
depmap_metadata,ACH-000389,H4,SIDM00852,ACH-000389,reference,
depmap_metadata,ACH-000390,LUDLU1,nan,ACH-000390,reference,
depmap_metadata,ACH-000391,MHHES1,SIDM00386,ACH-000391,reference,
depmap_metadata,ACH-000392,CALU3,SIDM00922,ACH-000392,reference,
depmap_metadata,ACH-000393,HLF,SIDM00065,ACH-000393,reference,
depmap_metadata,ACH-000394,NCIH2081,SIDM00710,ACH-000394,reference,
depmap_metadata,ACH-000395,NCIH520,SIDM01130,ACH-000395,reference,
depmap_metadata,ACH-000396,J82,SIDM00693,ACH-000396,reference,
depmap_metadata,ACH-000397,TEN,nan,ACH-000397,reference,
depmap_metadata,ACH-000398,RI1,nan,ACH-000398,reference,
depmap_metadata,ACH-000399,NCIH2196,SIDM00731,ACH-000399,reference,
depmap_metadata,ACH-000400,SKCO1,SIDM01096,ACH-000400,reference,
depmap_metadata,ACH-000401,COLO800,SIDM00515,ACH-000401,reference,
depmap_metadata,ACH-000402,BL70,SIDM00074,ACH-000402,reference,
depmap_metadata,ACH-000403,NCIH747,SIDM00778,ACH-000403,reference,
depmap_metadata,ACH-000404,K029AX,nan,ACH-000404,reference,
depmap_metadata,ACH-000405,MEC1,SIDM00001,ACH-000405,reference,
depmap_metadata,ACH-000406,U937,SIDM01195,ACH-000406,reference,
depmap_metadata,ACH-000407,SNU685,SIDM00165,ACH-000407,reference,
depmap_metadata,ACH-000408,TE5,SIDM00347,ACH-000408,reference,
depmap_metadata,ACH-000409,OVSAHO,nan,ACH-000409,reference,
depmap_metadata,ACH-000410,SAOS2,SIDM01084,ACH-000410,reference,
depmap_metadata,ACH-000411,769P,SIDM00803,ACH-000411,reference,
depmap_metadata,ACH-000412,SNU1197,SIDM00171,ACH-000412,reference,
depmap_metadata,ACH-000413,HS739T,SIDM01702,ACH-000413,reference,
depmap_metadata,ACH-000414,NCIH1944,SIDM00762,ACH-000414,reference,
depmap_metadata,ACH-000415,BICR6,nan,ACH-000415,reference,
depmap_metadata,ACH-000416,NCIH838,SIDM01150,ACH-000416,reference,
depmap_metadata,ACH-000417,PANC0813,SIDM01136,ACH-000417,reference,
depmap_metadata,ACH-000418,SW1353,nan,ACH-000418,reference,
depmap_metadata,ACH-000419,KMS28BM,nan,ACH-000419,reference,
depmap_metadata,ACH-000420,SNU449,SIDM01194,ACH-000420,reference,
depmap_metadata,ACH-000421,SW837,SIDM00833,ACH-000421,reference,
depmap_metadata,ACH-000422,SNU475,SIDM01196,ACH-000422,reference,
depmap_metadata,ACH-000423,SKMEL3,SIDM01105,ACH-000423,reference,
depmap_metadata,ACH-000424,TC71,SIDM00419,ACH-000424,reference,
depmap_metadata,ACH-000425,UACC62,SIDM00107,ACH-000425,reference,
depmap_metadata,ACH-000426,KMS20,nan,ACH-000426,reference,
depmap_metadata,ACH-000427,NCIN87,SIDM01147,ACH-000427,reference,
depmap_metadata,ACH-000428,UO31,SIDM00112,ACH-000428,reference,
depmap_metadata,ACH-000429,A704,SIDM00849,ACH-000429,reference,
depmap_metadata,ACH-000430,TYKNU,SIDM00321,ACH-000430,reference,
depmap_metadata,ACH-000431,NCIH1694,SIDM00741,ACH-000431,reference,
depmap_metadata,ACH-000432,BV173,SIDM00962,ACH-000432,reference,
depmap_metadata,ACH-000433,CAKI1,SIDM00941,ACH-000433,reference,
depmap_metadata,ACH-000434,NCIH1915,SIDM00763,ACH-000434,reference,
depmap_metadata,ACH-000435,EFE184,nan,ACH-000435,reference,
depmap_metadata,ACH-000436,OCIMY7,nan,ACH-000436,reference,
depmap_metadata,ACH-000437,SW1088,SIDM01155,ACH-000437,reference,
depmap_metadata,ACH-000438,LU65,SIDM00547,ACH-000438,reference,
depmap_metadata,ACH-000439,ME1,SIDM00338,ACH-000439,reference,
depmap_metadata,ACH-000440,CA46,SIDM00907,ACH-000440,reference,
depmap_metadata,ACH-000441,SH4,SIDM01079,ACH-000441,reference,
depmap_metadata,ACH-000442,RERFLCSQ1,SIDM00354,ACH-000442,reference,
depmap_metadata,ACH-000443,OVKATE,SIDM00466,ACH-000443,reference,
depmap_metadata,ACH-000444,LU99,SIDM00546,ACH-000444,reference,
depmap_metadata,ACH-000445,KNS60,nan,ACH-000445,reference,
depmap_metadata,ACH-000446,KPNSI9S,nan,ACH-000446,reference,
depmap_metadata,ACH-000447,NCIH2228,SIDM00729,ACH-000447,reference,
depmap_metadata,ACH-000448,NCIH1666,SIDM00743,ACH-000448,reference,
depmap_metadata,ACH-000449,MESSA,SIDM00625,ACH-000449,reference,
depmap_metadata,ACH-000450,MELHO,SIDM00337,ACH-000450,reference,
depmap_metadata,ACH-000451,NCIH2085,SIDM00709,ACH-000451,reference,
depmap_metadata,ACH-000452,TE8,SIDM00326,ACH-000452,reference,
depmap_metadata,ACH-000453,MOLP2,nan,ACH-000453,reference,
depmap_metadata,ACH-000454,HCC95,nan,ACH-000454,reference,
depmap_metadata,ACH-000455,LN428,nan,ACH-000455,reference,
depmap_metadata,ACH-000456,BCPAP,SIDM00992,ACH-000456,reference,
depmap_metadata,ACH-000457,CAL54,SIDM00932,ACH-000457,reference,
depmap_metadata,ACH-000458,CJM,nan,ACH-000458,reference,
depmap_metadata,ACH-000459,TUHR10TKB,nan,ACH-000459,reference,
depmap_metadata,ACH-000460,SNU8,nan,ACH-000460,reference,
depmap_metadata,ACH-000461,SNU1196,SIDM00163,ACH-000461,reference,
depmap_metadata,ACH-000462,NALM1,nan,ACH-000462,reference,
depmap_metadata,ACH-000463,NCIH460,SIDM00144,ACH-000463,reference,
depmap_metadata,ACH-000464,CAS1,SIDM00212,ACH-000464,reference,
depmap_metadata,ACH-000465,SKMEL1,SIDM01107,ACH-000465,reference,
depmap_metadata,ACH-000466,SNU216,nan,ACH-000466,reference,
depmap_metadata,ACH-000467,HCC56,SIDM00597,ACH-000467,reference,
depmap_metadata,ACH-000468,PK45H,nan,ACH-000468,reference,
depmap_metadata,ACH-000469,YH13,SIDM00316,ACH-000469,reference,
depmap_metadata,ACH-000470,SW1463,SIDM00834,ACH-000470,reference,
depmap_metadata,ACH-000471,LI7,nan,ACH-000471,reference,
depmap_metadata,ACH-000472,HSC2,SIDM00590,ACH-000472,reference,
depmap_metadata,ACH-000473,RT112,SIDM00402,ACH-000473,reference,
depmap_metadata,ACH-000475,HUH1,SIDM00586,ACH-000475,reference,
depmap_metadata,ACH-000476,JHH4,SIDM00616,ACH-000476,reference,
depmap_metadata,ACH-000477,MALME3M,SIDM00011,ACH-000477,reference,
depmap_metadata,ACH-000478,SNU387,SIDM01180,ACH-000478,reference,
depmap_metadata,ACH-000479,KNS81,SIDM00605,ACH-000479,reference,
depmap_metadata,ACH-000480,HUH7,SIDM00585,ACH-000480,reference,
depmap_metadata,ACH-000481,NCIH2170,SIDM00716,ACH-000481,reference,
depmap_metadata,ACH-000482,RERFLCKJ,SIDM00356,ACH-000482,reference,
depmap_metadata,ACH-000483,SNU182,SIDM01151,ACH-000483,reference,
depmap_metadata,ACH-000484,VMRCRCW,SIDM00318,ACH-000484,reference,
depmap_metadata,ACH-000485,GSU,nan,ACH-000485,reference,
depmap_metadata,ACH-000486,KU1919,SIDM01033,ACH-000486,reference,
depmap_metadata,ACH-000487,F36P,nan,ACH-000487,reference,
depmap_metadata,ACH-000488,TE11,SIDM00348,ACH-000488,reference,
depmap_metadata,ACH-000489,SW1116,SIDM00835,ACH-000489,reference,
depmap_metadata,ACH-000490,SF767,SIDM00626,ACH-000490,reference,
depmap_metadata,ACH-000491,NCIH716,SIDM00779,ACH-000491,reference,
depmap_metadata,ACH-000492,MUTZ5,SIDM01689,ACH-000492,reference,
depmap_metadata,ACH-000493,SNU423,SIDM01199,ACH-000493,reference,
depmap_metadata,ACH-000494,OELE,nan,ACH-000494,reference,
depmap_metadata,ACH-000495,TUHR4TKB,nan,ACH-000495,reference,
depmap_metadata,ACH-000496,NCIH1792,SIDM00771,ACH-000496,reference,
depmap_metadata,ACH-000498,KO52,SIDM00018,ACH-000498,reference,
depmap_metadata,ACH-000499,EW8,nan,ACH-000499,reference,
depmap_metadata,ACH-000500,SNU46,nan,ACH-000500,reference,
depmap_metadata,ACH-000501,LS123,SIDM00776,ACH-000501,reference,
depmap_metadata,ACH-000502,TCCPAN2,nan,ACH-000502,reference,
depmap_metadata,ACH-000503,BICR16,nan,ACH-000503,reference,
depmap_metadata,ACH-000504,SNB75,SIDM00095,ACH-000504,reference,
depmap_metadata,ACH-000505,RKN,SIDM00353,ACH-000505,reference,
depmap_metadata,ACH-000506,NCIH146,SIDM00698,ACH-000506,reference,
depmap_metadata,ACH-000507,KE39,nan,ACH-000507,reference,
depmap_metadata,ACH-000508,CORL88,SIDM00506,ACH-000508,reference,
depmap_metadata,ACH-000509,HUT78,SIDM00851,ACH-000509,reference,
depmap_metadata,ACH-000510,NCIH1299,SIDM00649,ACH-000510,reference,
depmap_metadata,ACH-000511,CALU1,nan,ACH-000511,reference,
depmap_metadata,ACH-000512,INA6,nan,ACH-000512,reference,
depmap_metadata,ACH-000513,SNU1272,SIDM01335,ACH-000513,reference,
depmap_metadata,ACH-000514,NCIH1092,SIDM00653,ACH-000514,reference,
depmap_metadata,ACH-000515,HCC33,SIDM01071,ACH-000515,reference,
depmap_metadata,ACH-000516,CAL78,SIDM00929,ACH-000516,reference,
depmap_metadata,ACH-000517,SNU410,nan,ACH-000517,reference,
depmap_metadata,ACH-000518,CAL33,SIDM00942,ACH-000518,reference,
depmap_metadata,ACH-000519,PEER,SIDM00991,ACH-000519,reference,
depmap_metadata,ACH-000520,59M,nan,ACH-000520,reference,
depmap_metadata,ACH-000521,NCIH2030,SIDM00715,ACH-000521,reference,
depmap_metadata,ACH-000522,UMUC3,SIDM01182,ACH-000522,reference,
depmap_metadata,ACH-000523,NCIH1184,nan,ACH-000523,reference,
depmap_metadata,ACH-000524,KURAMOCHI,SIDM00554,ACH-000524,reference,
depmap_metadata,ACH-000525,NCIH2171,SIDM00733,ACH-000525,reference,
depmap_metadata,ACH-000526,HS821T,SIDM01698,ACH-000526,reference,
depmap_metadata,ACH-000527,OVISE,SIDM00564,ACH-000527,reference,
depmap_metadata,ACH-000528,ABC1,SIDM00494,ACH-000528,reference,
depmap_metadata,ACH-000529,T173,nan,ACH-000529,reference,
depmap_metadata,ACH-000530,DMS114,SIDM00865,ACH-000530,reference,
depmap_metadata,ACH-000531,RS5,SIDM01772,ACH-000531,reference,
depmap_metadata,ACH-000532,SNU61,SIDM00194,ACH-000532,reference,
depmap_metadata,ACH-000533,NCIH2004RT,nan,ACH-000533,reference,
depmap_metadata,ACH-000534,WSUDLCL2,SIDM00413,ACH-000534,reference,
depmap_metadata,ACH-000535,BXPC3,SIDM00132,ACH-000535,reference,
depmap_metadata,ACH-000536,BT20,SIDM00893,ACH-000536,reference,
depmap_metadata,ACH-000537,SNU761,nan,ACH-000537,reference,
depmap_metadata,ACH-000538,HUTU80,SIDM00694,ACH-000538,reference,
depmap_metadata,ACH-000539,HS618T,nan,ACH-000539,reference,
depmap_metadata,ACH-000540,HS606T,SIDM01591,ACH-000540,reference,
depmap_metadata,ACH-000541,KMS34,nan,ACH-000541,reference,
depmap_metadata,ACH-000542,HEYA8,SIDM01215,ACH-000542,reference,
depmap_metadata,ACH-000543,SNU489,nan,ACH-000543,reference,
depmap_metadata,ACH-000544,OE21,SIDM00478,ACH-000544,reference,
depmap_metadata,ACH-000545,VMCUB1,SIDM00414,ACH-000545,reference,
depmap_metadata,ACH-000546,HSC4,SIDM00588,ACH-000546,reference,
depmap_metadata,ACH-000547,HT1197,SIDM00676,ACH-000547,reference,
depmap_metadata,ACH-000548,BHY,SIDM00986,ACH-000548,reference,
depmap_metadata,ACH-000549,SNU1076,SIDM00168,ACH-000549,reference,
depmap_metadata,ACH-000550,IGR39,SIDM01065,ACH-000550,reference,
depmap_metadata,ACH-000551,K562,SIDM00791,ACH-000551,reference,
depmap_metadata,ACH-000552,HT29,SIDM00136,ACH-000552,reference,
depmap_metadata,ACH-000553,SQ1,nan,ACH-000553,reference,
depmap_metadata,ACH-000554,UACC893,SIDM01186,ACH-000554,reference,
depmap_metadata,ACH-000555,A498,SIDM00124,ACH-000555,reference,
depmap_metadata,ACH-000556,SIHA,SIDM01093,ACH-000556,reference,
depmap_metadata,ACH-000557,AML193,nan,ACH-000557,reference,
depmap_metadata,ACH-000558,A172,SIDM00799,ACH-000558,reference,
depmap_metadata,ACH-000559,NCIH1836,SIDM00770,ACH-000559,reference,
depmap_metadata,ACH-000560,ECC10,SIDM00280,ACH-000560,reference,
depmap_metadata,ACH-000561,TDOTT,SIDM00322,ACH-000561,reference,
depmap_metadata,ACH-000562,HCC78,SIDM01068,ACH-000562,reference,
depmap_metadata,ACH-000563,EBC1,SIDM00486,ACH-000563,reference,
depmap_metadata,ACH-000564,KHM1B,nan,ACH-000564,reference,
depmap_metadata,ACH-000565,RCM1,SIDM00359,ACH-000565,reference,
depmap_metadata,ACH-000566,SW1710,SIDM00420,ACH-000566,reference,
depmap_metadata,ACH-000567,ST486,SIDM01198,ACH-000567,reference,
depmap_metadata,ACH-000568,UACC812,SIDM01187,ACH-000568,reference,
depmap_metadata,ACH-000569,ISTMES1,SIDM00224,ACH-000569,reference,
depmap_metadata,ACH-000570,YKG1,SIDM00315,ACH-000570,reference,
depmap_metadata,ACH-000571,T98G,SIDM01171,ACH-000571,reference,
depmap_metadata,ACH-000572,G361,SIDM00857,ACH-000572,reference,
depmap_metadata,ACH-000573,MDAMB436,SIDM00629,ACH-000573,reference,
depmap_metadata,ACH-000574,FUOV1,SIDM01040,ACH-000574,reference,
depmap_metadata,ACH-000575,HCC364,nan,ACH-000575,reference,
depmap_metadata,ACH-000576,KMS27,nan,ACH-000576,reference,
depmap_metadata,ACH-000577,JHH2,SIDM00617,ACH-000577,reference,
depmap_metadata,ACH-000578,HCC1171,nan,ACH-000578,reference,
depmap_metadata,ACH-000579,UACC257,SIDM00108,ACH-000579,reference,
depmap_metadata,ACH-000580,C32,SIDM00890,ACH-000580,reference,
depmap_metadata,ACH-000581,SNU16,SIDM01145,ACH-000581,reference,
depmap_metadata,ACH-000582,COLO741,nan,ACH-000582,reference,
depmap_metadata,ACH-000583,MC116,SIDM00637,ACH-000583,reference,
depmap_metadata,ACH-000584,JHOS4,SIDM00303,ACH-000584,reference,
depmap_metadata,ACH-000585,EPLC272H,SIDM01044,ACH-000585,reference,
depmap_metadata,ACH-000586,NCIH1876,SIDM00766,ACH-000586,reference,
depmap_metadata,ACH-000587,NCIH1975,SIDM00759,ACH-000587,reference,
depmap_metadata,ACH-000588,KMS26,nan,ACH-000588,reference,
depmap_metadata,ACH-000589,NCIH1437,SIDM00734,ACH-000589,reference,
depmap_metadata,ACH-000590,NCIH2073,SIDM00757,ACH-000590,reference,
depmap_metadata,ACH-000591,LN235,nan,ACH-000591,reference,
depmap_metadata,ACH-000592,TM31,nan,ACH-000592,reference,
depmap_metadata,ACH-000593,BC3C,nan,ACH-000593,reference,
depmap_metadata,ACH-000594,DMS153,nan,ACH-000594,reference,
depmap_metadata,ACH-000595,LN229,SIDM00684,ACH-000595,reference,
depmap_metadata,ACH-000596,LCLC97TM1,SIDM00344,ACH-000596,reference,
depmap_metadata,ACH-000597,TTC709,nan,ACH-000597,reference,
depmap_metadata,ACH-000598,KMS21BM,nan,ACH-000598,reference,
depmap_metadata,ACH-000599,PATU8902,SIDM00455,ACH-000599,reference,
depmap_metadata,ACH-000600,SLR26,nan,ACH-000600,reference,
depmap_metadata,ACH-000601,MIAPACA2,SIDM00505,ACH-000601,reference,
depmap_metadata,ACH-000602,M07E,nan,ACH-000602,reference,
depmap_metadata,ACH-000603,BEN,SIDM00990,ACH-000603,reference,
depmap_metadata,ACH-000604,KYO1,nan,ACH-000604,reference,
depmap_metadata,ACH-000605,TE6,SIDM00328,ACH-000605,reference,
depmap_metadata,ACH-000606,PECAPJ34CLONEC12,nan,ACH-000606,reference,
depmap_metadata,ACH-000607,KYM1,SIDM00552,ACH-000607,reference,
depmap_metadata,ACH-000608,COV644,nan,ACH-000608,reference,
depmap_metadata,ACH-000609,SF126,SIDM00382,ACH-000609,reference,
depmap_metadata,ACH-000610,NCIH2227,SIDM00730,ACH-000610,reference,
depmap_metadata,ACH-000611,SUDHL6,SIDM00407,ACH-000611,reference,
depmap_metadata,ACH-000612,HUT102,SIDM01734,ACH-000612,reference,
